id_proyecto,presupuesto_estimado,deadline_dias,cantidad_bugs,numero_desarrolladores,tipo_servicio,infraestructura_nube_previa,renovacion_contrato,horas_hombre_invertidas,fecha_entrega
PRJ-00638,23185.29,352,10,7,Sistema SaaS,No,Sí,848.3,2024-01-27
PRJ-00639,25193.24,354,13,8,E-commerce,No,Sí,1045.3,2024-01-27
PRJ-00640,33296.31,42,12,9,E-commerce,No,No,1156.2,2024-01-27
PRJ-00641,6505.34,218,6,8,E-commerce,Sí,No,573.6,2024-01-27
PRJ-00642,29155.94,316,4,5,Sistema SaaS,No,Sí,848.8,2024-01-27
PRJ-00643,20858.6,237,13,3,Sistema SaaS,Sí,Sí,685.6,2024-01-27
PRJ-00644,29562.3,143,5,9,Sistema SaaS,Sí,Sí,1045.6,2024-01-27
PRJ-00645,13982.16,51,7,6,Portal Web,No,No,601.4,2024-01-27
PRJ-00646,71789.55,243,9,5,Sistema SaaS,No,Sí,1760.8,2024-01-27
PRJ-00647,49519.43,200,12,3,App Móvil,No,No,1269.8,2024-01-27
PRJ-00648,55932.67,352,13,6,Portal Web,Sí,No,1534.2,2024-01-27
PRJ-00649,64187.84,83,11,3,Portal Web,Sí,Sí,1536.1,2024-01-28
PRJ-00650,42383.16,327,3,6,Portal Web,Sí,No,1160.0,2024-01-28
PRJ-00651,11519.02,349,12,4,Sistema SaaS,Sí,Sí,595.9,2024-01-28
PRJ-00652,45282.99,155,6,2,Portal Web,Sí,No,1061.0,2024-01-28
PRJ-00653,49013.08,306,5,8,Sistema SaaS,Sí,No,1420.8,2024-01-28
PRJ-00654,60907.96,233,9,4,Sistema SaaS,No,No,1482.0,2024-01-28
PRJ-00655,37374.47,223,1,9,Portal Web,Sí,No,1131.1,2024-01-28
PRJ-00656,14568.52,198,14,7,E-commerce,No,No,785.7,2024-01-28
PRJ-00657,26283.19,181,7,2,E-commerce,No,No,693.8,2024-01-28
PRJ-00658,32231.17,64,9,4,Portal Web,No,Sí,960.9,2024-01-28
PRJ-00659,53443.79,213,8,5,E-commerce,No,Sí,1423.0,2024-01-28
PRJ-00660,47808.37,315,4,3,App Móvil,No,No,1160.1,2024-01-28
PRJ-00661,31707.25,86,9,9,App Móvil,Sí,Sí,1167.6,2024-01-28
PRJ-00662,78988.64,251,3,5,Sistema SaaS,Sí,No,1755.1,2024-01-28
PRJ-00663,50433.11,332,5,2,E-commerce,Sí,Sí,1169.8,2024-01-28
PRJ-00664,22792.01,192,7,3,App Móvil,Sí,Sí,696.4,2024-01-28
PRJ-00665,12633.69,48,10,9,Portal Web,No,No,745.9,2024-01-28
PRJ-00666,16464.44,293,14,7,E-commerce,No,Sí,812.5,2024-01-28
PRJ-00667,23446.83,311,2,2,App Móvil,No,No,556.9,2024-01-28
PRJ-00668,17051.1,142,9,9,App Móvil,Sí,Sí,879.7,2024-01-28
PRJ-00669,18992.53,356,10,4,Portal Web,Sí,No,656.0,2024-01-28
PRJ-00670,26382.14,59,10,9,Sistema SaaS,Sí,Sí,1032.8,2024-01-28
PRJ-00671,18003.02,164,0,2,Portal Web,Sí,No,438.5,2024-01-28
PRJ-00672,72257.41,96,3,4,Sistema SaaS,No,Sí,1717.4,2024-01-28
PRJ-00673,11017.53,94,14,5,App Móvil,No,No,638.5,2024-01-29
PRJ-00674,44338.35,321,3,2,Sistema SaaS,Sí,Sí,1053.1,2024-01-29
PRJ-00675,35779.76,54,0,1,App Móvil,Sí,No,715.3,2024-01-29
PRJ-00676,78678.4,66,8,7,App Móvil,No,Sí,1952.8,2024-01-29
PRJ-00677,13402.92,30,2,1,E-commerce,No,No,370.5,2024-01-29
PRJ-00678,34839.17,66,4,8,Sistema SaaS,No,Sí,1060.8,2024-01-29
PRJ-00679,77710.28,170,5,3,Sistema SaaS,No,No,1732.4,2024-01-29
PRJ-00680,69913.03,261,7,6,Sistema SaaS,Sí,No,1803.6,2024-01-29
PRJ-00681,66280.41,165,5,7,Portal Web,No,No,1676.5,2024-01-29
PRJ-00682,24342.71,217,2,1,E-commerce,No,No,510.3,2024-01-29
PRJ-00683,17816.57,157,5,6,E-commerce,No,Sí,687.5,2024-01-29
PRJ-00684,55148.24,230,0,7,E-commerce,No,Sí,1373.5,2024-01-29
PRJ-00685,74703.2,156,3,6,Portal Web,Sí,Sí,1831.0,2024-01-29
PRJ-00686,46757.22,286,5,4,Sistema SaaS,Sí,No,1152.8,2024-01-29
PRJ-00687,47870.95,193,6,1,Sistema SaaS,Sí,No,1047.0,2024-01-29
PRJ-00688,25998.43,64,10,9,Sistema SaaS,Sí,No,1045.7,2024-01-29
PRJ-00689,62711.97,223,12,4,E-commerce,Sí,No,1568.1,2024-01-29
PRJ-00690,19028.28,220,10,7,E-commerce,Sí,No,821.9,2024-01-29
PRJ-00691,29275.94,133,9,7,App Móvil,No,Sí,1021.6,2024-01-29
PRJ-00692,36907.73,52,2,2,Portal Web,No,Sí,846.7,2024-01-29
PRJ-00693,43070.78,294,8,1,Portal Web,No,Sí,973.4,2024-01-29
PRJ-00694,23180.73,319,11,8,E-commerce,No,No,973.9,2024-01-29
PRJ-00695,13612.76,289,11,8,App Móvil,Sí,No,746.9,2024-01-29
PRJ-00696,50796.5,104,6,7,Sistema SaaS,No,No,1381.2,2024-01-29
PRJ-00697,26647.29,101,13,8,E-commerce,Sí,No,1052.5,2024-01-30
PRJ-00698,48592.87,288,0,3,Portal Web,No,No,1058.6,2024-01-30
PRJ-00699,16577.2,217,1,2,Portal Web,No,No,443.3,2024-01-30
PRJ-00700,41085.51,202,0,7,Portal Web,No,No,1141.6,2024-01-30
PRJ-00701,44944.21,319,10,8,Sistema SaaS,Sí,Sí,1406.9,2024-01-30
PRJ-00702,8886.77,74,8,1,Portal Web,No,Sí,306.2,2024-01-30
PRJ-00703,30245.32,90,8,9,Sistema SaaS,Sí,No,1139.0,2024-01-30
PRJ-00704,15081.1,112,6,4,Sistema SaaS,Sí,No,566.9,2024-01-30
PRJ-00705,9753.12,152,9,4,Sistema SaaS,No,No,482.4,2024-01-30
PRJ-00706,79247.02,45,2,3,E-commerce,Sí,Sí,1789.4,2024-01-30
PRJ-00707,29176.54,95,12,6,Sistema SaaS,Sí,Sí,999.9,2024-01-30
PRJ-00708,65740.58,174,14,1,App Móvil,No,No,1514.9,2024-01-30
PRJ-00709,24098.05,191,4,6,Portal Web,No,Sí,803.1,2024-01-30
PRJ-00710,56112.7,263,14,2,E-commerce,No,Sí,1366.8,2024-01-30
PRJ-00711,62017.09,173,3,9,Portal Web,No,Sí,1690.7,2024-01-30
PRJ-00712,49672.91,217,6,2,Sistema SaaS,No,No,1188.5,2024-01-30
PRJ-00713,40368.21,351,13,7,E-commerce,No,Sí,1278.2,2024-01-30
PRJ-00714,35888.07,42,8,1,App Móvil,Sí,Sí,861.0,2024-01-30
PRJ-00715,31165.12,213,11,7,Sistema SaaS,No,No,1090.2,2024-01-30
PRJ-00716,74714.69,140,1,5,Portal Web,No,No,1761.0,2024-01-30
PRJ-00717,67296.46,319,12,8,App Móvil,Sí,Sí,1838.6,2024-01-30
PRJ-00718,77377.02,324,7,4,Sistema SaaS,No,No,1815.8,2024-01-30
PRJ-00719,14322.29,244,14,7,App Móvil,Sí,Sí,789.5,2024-01-30
PRJ-00720,59815.06,149,8,6,Sistema SaaS,No,Sí,1570.6,2024-01-30
PRJ-00721,75375.53,84,9,5,E-commerce,No,No,1794.0,2024-01-31
PRJ-00722,18592.48,56,13,4,Sistema SaaS,Sí,No,732.4,2024-01-31
PRJ-00723,9987.22,147,9,7,E-commerce,No,Sí,635.8,2024-01-31
PRJ-00724,60584.05,250,8,5,Sistema SaaS,Sí,No,1547.5,2024-01-31
PRJ-00725,48085.48,260,13,5,Sistema SaaS,No,No,1312.9,2024-01-31
PRJ-00726,68137.16,82,9,1,Portal Web,No,Sí,1519.6,2024-01-31
PRJ-00727,15482.93,324,13,2,App Móvil,Sí,Sí,576.7,2024-01-31
PRJ-00728,64645.05,350,6,5,App Móvil,No,Sí,1567.9,2024-01-31
PRJ-00729,20122.05,262,14,3,App Móvil,No,Sí,689.9,2024-01-31
PRJ-00730,17274.2,187,8,2,Sistema SaaS,Sí,Sí,553.0,2024-01-31
PRJ-00731,17319.93,298,8,4,Sistema SaaS,No,Sí,605.7,2024-01-31
PRJ-00732,66093.1,50,13,4,Sistema SaaS,Sí,No,1652.6,2024-01-31
PRJ-00733,54889.79,82,2,4,E-commerce,No,No,1275.9,2024-01-31
PRJ-00734,44229.91,304,3,4,E-commerce,Sí,Sí,1146.1,2024-01-31
PRJ-00735,31912.29,342,1,3,Portal Web,No,No,798.3,2024-01-31
PRJ-00736,70790.04,310,9,7,Sistema SaaS,Sí,No,1832.4,2024-01-31
PRJ-00737,34433.38,243,2,9,App Móvil,Sí,Sí,1106.6,2024-01-31
PRJ-00738,66244.96,60,10,5,App Móvil,No,No,1639.2,2024-01-31
PRJ-00739,37935.12,212,10,4,Portal Web,No,No,1055.9,2024-01-31
PRJ-00740,33270.83,52,4,2,App Móvil,Sí,Sí,820.0,2024-01-31
PRJ-00741,39700.98,61,4,2,Portal Web,No,No,911.8,2024-01-31
PRJ-00742,27603.34,103,5,5,Sistema SaaS,Sí,No,839.7,2024-01-31
PRJ-00743,61070.7,39,12,7,App Móvil,No,Sí,1671.2,2024-01-31
PRJ-00744,42704.03,83,6,9,Sistema SaaS,No,No,1365.6,2024-01-31
PRJ-00745,22415.95,81,6,7,E-commerce,Sí,No,819.4,2024-02-01
PRJ-00746,72468.09,177,0,5,App Móvil,Sí,No,1693.8,2024-02-01
PRJ-00747,33791.84,189,13,6,E-commerce,No,Sí,1136.7,2024-02-01
PRJ-00748,45766.46,43,1,3,App Móvil,No,Sí,1052.9,2024-02-01
PRJ-00749,72985.41,207,11,5,Sistema SaaS,No,No,1802.0,2024-02-01
PRJ-00750,51817.85,82,8,8,Portal Web,No,No,1515.4,2024-02-01
PRJ-00751,13767.35,364,9,1,Sistema SaaS,No,Sí,383.8,2024-02-01
PRJ-00752,75487.41,51,1,1,Sistema SaaS,Sí,Sí,1577.5,2024-02-01
PRJ-00753,52078.1,59,5,7,Sistema SaaS,No,No,1377.2,2024-02-01
PRJ-00754,30117.92,220,10,5,App Móvil,No,Sí,977.9,2024-02-01
PRJ-00755,15445.41,289,10,5,Portal Web,Sí,No,647.6,2024-02-01
PRJ-00756,64551.89,234,0,1,E-commerce,Sí,No,1333.8,2024-02-01
PRJ-00757,51505.46,88,2,9,Sistema SaaS,Sí,Sí,1441.0,2024-02-01
PRJ-00758,45009.58,293,1,1,App Móvil,No,Sí,917.6,2024-02-01
PRJ-00759,72041.94,41,2,5,E-commerce,Sí,No,1721.5,2024-02-01
PRJ-00760,64144.79,148,4,9,Sistema SaaS,Sí,No,1731.6,2024-02-01
PRJ-00761,16375.62,319,10,4,E-commerce,Sí,Sí,707.7,2024-02-01
PRJ-00762,28379.16,277,9,8,Sistema SaaS,Sí,No,1015.3,2024-02-01
PRJ-00763,23636.69,156,5,6,E-commerce,No,Sí,786.6,2024-02-01
PRJ-00764,60795.97,104,8,3,E-commerce,No,Sí,1424.5,2024-02-01
PRJ-00765,7514.93,233,11,4,Portal Web,No,Sí,457.9,2024-02-01
PRJ-00766,47741.73,78,10,2,Portal Web,Sí,Sí,1204.2,2024-02-01
PRJ-00767,62184.4,108,14,1,Sistema SaaS,Sí,Sí,1481.9,2024-02-01
PRJ-00768,70757.42,270,14,8,App Móvil,Sí,No,1905.5,2024-02-01
PRJ-00769,30656.13,183,9,1,Portal Web,Sí,Sí,796.2,2024-02-02
PRJ-00770,66594.3,303,11,1,E-commerce,Sí,Sí,1526.0,2024-02-02
PRJ-00771,13297.38,125,11,4,Portal Web,Sí,Sí,590.0,2024-02-02
PRJ-00772,68483.92,243,12,6,Portal Web,No,Sí,1766.6,2024-02-02
PRJ-00773,14561.65,323,3,9,Sistema SaaS,No,Sí,717.0,2024-02-02
PRJ-00774,34796.55,238,6,1,Portal Web,Sí,Sí,816.4,2024-02-02
PRJ-00775,64797.15,117,5,7,Portal Web,No,Sí,1657.1,2024-02-02
PRJ-00776,16243.81,335,1,5,E-commerce,Sí,No,594.7,2024-02-02
PRJ-00777,22193.85,293,9,8,Portal Web,Sí,No,897.0,2024-02-02
PRJ-00778,59168.94,354,10,7,E-commerce,No,No,1569.7,2024-02-02
PRJ-00779,59002.74,349,10,4,Portal Web,Sí,No,1447.5,2024-02-02
PRJ-00780,53086.07,186,10,4,Portal Web,No,Sí,1330.8,2024-02-02
PRJ-00781,57046.13,185,14,6,App Móvil,Sí,No,1572.3,2024-02-02
PRJ-00782,45704.33,168,14,6,Portal Web,Sí,Sí,1357.5,2024-02-02
PRJ-00783,23884.93,150,7,9,E-commerce,No,No,968.0,2024-02-02
PRJ-00784,30927.2,94,6,5,E-commerce,Sí,No,927.1,2024-02-02
PRJ-00785,18619.83,136,14,8,Sistema SaaS,Sí,Sí,894.1,2024-02-02
PRJ-00786,73133.79,176,14,5,Sistema SaaS,Sí,Sí,1850.3,2024-02-02
PRJ-00787,48754.38,166,6,2,App Móvil,No,No,1180.9,2024-02-02
PRJ-00788,35063.86,191,13,6,E-commerce,Sí,No,1157.4,2024-02-02
PRJ-00789,39650.44,129,14,9,E-commerce,Sí,No,1376.2,2024-02-02
PRJ-00790,76046.25,336,7,3,E-commerce,Sí,No,1762.8,2024-02-02
PRJ-00791,16501.36,170,11,1,App Móvil,No,Sí,458.9,2024-02-02
PRJ-00792,48967.24,112,11,1,E-commerce,No,No,1135.8,2024-02-02
PRJ-00793,42941.65,206,12,3,Sistema SaaS,No,No,1127.0,2024-02-03
PRJ-00794,50859.07,227,13,5,App Móvil,No,No,1377.9,2024-02-03
PRJ-00795,6358.26,141,10,3,Sistema SaaS,No,No,343.5,2024-02-03
PRJ-00796,70409.29,85,0,9,Sistema SaaS,Sí,No,1823.7,2024-02-03
PRJ-00797,74908.87,208,14,8,App Móvil,No,Sí,2060.8,2024-02-03
PRJ-00798,47384.99,215,12,3,Portal Web,No,Sí,1226.4,2024-02-03
PRJ-00799,57248.81,247,0,9,Portal Web,Sí,Sí,1566.2,2024-02-03
PRJ-00800,74187.45,345,7,6,Sistema SaaS,No,Sí,1836.7,2024-02-03
PRJ-00801,58042.9,246,3,7,Portal Web,Sí,Sí,1500.8,2024-02-03
PRJ-00802,16440.43,149,4,4,E-commerce,No,No,579.8,2024-02-03
PRJ-00803,48221.63,204,7,4,App Móvil,Sí,Sí,1192.7,2024-02-03
PRJ-00804,50503.63,52,4,2,Sistema SaaS,Sí,Sí,1101.5,2024-02-03
PRJ-00805,36809.8,242,9,5,E-commerce,No,No,1033.1,2024-02-03
PRJ-00806,60233.32,264,3,8,Portal Web,No,Sí,1622.0,2024-02-03
PRJ-00807,75077.53,42,11,7,E-commerce,Sí,Sí,1950.7,2024-02-03
PRJ-00808,74417.64,130,5,7,Portal Web,Sí,Sí,1872.8,2024-02-03
PRJ-00809,38812.95,53,12,6,Sistema SaaS,Sí,Sí,1232.2,2024-02-03
PRJ-00810,13492.85,40,14,3,E-commerce,Sí,No,543.8,2024-02-03
PRJ-00811,78863.09,302,11,5,App Móvil,Sí,No,1964.4,2024-02-03
PRJ-00812,67917.36,310,4,1,Sistema SaaS,Sí,Sí,1441.4,2024-02-03
PRJ-00813,14349.7,123,13,7,E-commerce,Sí,No,744.3,2024-02-03
PRJ-00814,74063.14,230,6,9,E-commerce,No,Sí,1960.3,2024-02-03
PRJ-00815,70242.23,50,13,1,Portal Web,Sí,No,1611.8,2024-02-03
PRJ-00816,43912.85,240,9,2,Sistema SaaS,No,No,1071.0,2024-02-03
PRJ-00817,49345.66,169,6,3,Sistema SaaS,No,No,1209.2,2024-02-04
PRJ-00818,34925.2,322,12,3,Sistema SaaS,Sí,No,979.6,2024-02-04
PRJ-00819,9107.12,327,3,8,Sistema SaaS,Sí,No,573.2,2024-02-04
PRJ-00820,30139.79,130,11,7,Portal Web,No,No,1039.4,2024-02-04
PRJ-00821,65214.01,333,12,6,App Móvil,Sí,No,1724.2,2024-02-04
PRJ-00822,5347.4,57,4,4,Sistema SaaS,Sí,No,301.0,2024-02-04
PRJ-00823,30012.44,70,12,9,Portal Web,No,No,1122.4,2024-02-04
PRJ-00824,34862.65,332,2,1,App Móvil,No,No,757.1,2024-02-04
PRJ-00825,45304.67,175,14,2,App Móvil,No,No,1177.7,2024-02-04
PRJ-00826,73989.17,285,3,4,Portal Web,Sí,Sí,1749.4,2024-02-04
PRJ-00827,30975.95,256,14,3,Sistema SaaS,Sí,No,918.5,2024-02-04
PRJ-00828,31021.49,265,13,1,App Móvil,No,Sí,777.1,2024-02-04
PRJ-00829,60312.59,42,3,5,Sistema SaaS,Sí,No,1447.5,2024-02-04
PRJ-00830,38916.35,239,2,7,Sistema SaaS,No,Sí,1133.8,2024-02-04
PRJ-00831,21845.36,258,12,2,E-commerce,Sí,Sí,646.7,2024-02-04
PRJ-00832,38932.96,129,9,5,Sistema SaaS,No,Sí,1079.0,2024-02-04
PRJ-00833,15564.28,60,4,6,E-commerce,Sí,No,645.6,2024-02-04
PRJ-00834,18229.02,45,4,7,App Móvil,No,No,739.2,2024-02-04
PRJ-00835,42377.58,166,10,1,Portal Web,Sí,No,975.7,2024-02-04
PRJ-00836,36419.41,358,6,7,E-commerce,Sí,No,1093.0,2024-02-04
PRJ-00837,73613.44,195,3,4,Portal Web,No,Sí,1719.4,2024-02-04
PRJ-00838,32179.54,339,12,8,App Móvil,Sí,No,1168.9,2024-02-04
PRJ-00839,48544.13,129,3,4,Sistema SaaS,Sí,No,1156.9,2024-02-04
PRJ-00840,52419.82,138,8,6,App Móvil,No,No,1364.7,2024-02-04
PRJ-00841,5982.08,202,5,9,Portal Web,Sí,No,591.4,2024-02-05
PRJ-00842,54765.3,266,14,5,App Móvil,Sí,No,1480.9,2024-02-05
PRJ-00843,18352.7,191,3,4,Sistema SaaS,Sí,No,587.6,2024-02-05
PRJ-00844,77080.27,245,1,8,App Móvil,No,No,1929.5,2024-02-05
PRJ-00845,16149.7,293,5,9,Sistema SaaS,No,No,764.1,2024-02-05
PRJ-00846,36096.81,292,1,4,E-commerce,No,Sí,903.1,2024-02-05
PRJ-00847,11401.23,321,4,3,Portal Web,No,Sí,388.5,2024-02-05
PRJ-00848,79765.57,303,5,8,Sistema SaaS,No,No,1993.7,2024-02-05
PRJ-00849,42664.63,32,3,5,Sistema SaaS,Sí,No,1128.4,2024-02-05
PRJ-00850,49653.88,57,13,2,App Móvil,Sí,No,1242.7,2024-02-05
PRJ-00851,10030.74,355,12,9,E-commerce,No,No,710.5,2024-02-05
PRJ-00852,61247.04,178,2,3,Sistema SaaS,Sí,Sí,1402.1,2024-02-05
PRJ-00853,20742.92,57,6,2,E-commerce,Sí,Sí,568.1,2024-02-05
PRJ-00854,72354.07,339,1,1,E-commerce,Sí,No,1523.4,2024-02-05
PRJ-00855,20385.47,94,12,8,App Móvil,Sí,Sí,886.3,2024-02-05
PRJ-00856,19301.58,50,10,3,Sistema SaaS,No,Sí,617.9,2024-02-05
PRJ-00857,7741.23,281,13,7,App Móvil,No,No,632.1,2024-02-05
PRJ-00858,40405.02,264,5,1,Portal Web,Sí,No,885.7,2024-02-05
PRJ-00859,47363.08,256,12,1,Portal Web,Sí,No,1129.4,2024-02-05
PRJ-00860,9928.15,42,3,9,Sistema SaaS,No,Sí,609.3,2024-02-05
PRJ-00861,63164.57,342,5,8,E-commerce,Sí,Sí,1673.5,2024-02-05
PRJ-00862,38996.66,78,3,3,Sistema SaaS,Sí,No,950.1,2024-02-05
PRJ-00863,44329.27,147,3,6,Sistema SaaS,Sí,No,1193.0,2024-02-05
PRJ-00864,38057.21,83,14,3,Portal Web,No,Sí,1055.0,2024-02-05
PRJ-00865,35057.23,167,3,4,Portal Web,No,Sí,925.5,2024-02-06
PRJ-00866,46973.02,82,8,1,E-commerce,Sí,No,1084.2,2024-02-06
PRJ-00867,16643.02,73,6,5,E-commerce,Sí,Sí,627.6,2024-02-06
PRJ-00868,18644.61,332,2,1,Sistema SaaS,Sí,No,426.2,2024-02-06
PRJ-00869,69633.92,82,2,1,App Móvil,Sí,No,1488.4,2024-02-06
PRJ-00870,75958.66,103,5,7,Sistema SaaS,Sí,Sí,1903.8,2024-02-06
PRJ-00871,32998.2,75,5,6,E-commerce,Sí,Sí,964.1,2024-02-06
PRJ-00872,25305.85,42,3,2,App Móvil,No,Sí,648.3,2024-02-06
PRJ-00873,53299.97,194,14,2,Portal Web,No,No,1345.9,2024-02-06
PRJ-00874,35655.06,131,14,7,E-commerce,Sí,No,1194.1,2024-02-06
PRJ-00875,6903.98,309,8,1,E-commerce,No,No,278.7,2024-02-06
PRJ-00876,16711.44,287,3,2,App Móvil,Sí,No,408.8,2024-02-06
PRJ-00877,58697.92,167,8,8,E-commerce,Sí,No,1608.9,2024-02-06
PRJ-00878,54419.3,192,3,6,E-commerce,No,No,1415.5,2024-02-06
PRJ-00879,7032.2,140,1,2,E-commerce,No,Sí,223.1,2024-02-06
PRJ-00880,21647.91,131,1,7,E-commerce,Sí,No,756.0,2024-02-06
PRJ-00881,22330.61,46,4,4,E-commerce,Sí,No,653.1,2024-02-06
PRJ-00882,55391.96,297,3,2,E-commerce,No,No,1239.6,2024-02-06
PRJ-00883,6478.29,211,6,6,E-commerce,No,No,481.4,2024-02-06
PRJ-00884,12808.14,53,13,9,E-commerce,Sí,Sí,827.7,2024-02-06
PRJ-00885,64993.71,58,10,9,Portal Web,Sí,No,1796.4,2024-02-06
PRJ-00886,18390.85,200,4,8,E-commerce,Sí,Sí,778.5,2024-02-06
PRJ-00887,53955.96,257,5,3,Portal Web,No,Sí,1313.5,2024-02-06
PRJ-00888,22863.71,217,9,3,Portal Web,Sí,No,719.0,2024-02-06
PRJ-00889,12458.1,259,3,2,Sistema SaaS,No,No,377.5,2024-02-07
PRJ-00890,23237.91,350,12,5,Sistema SaaS,Sí,Sí,785.5,2024-02-07
PRJ-00891,59170.02,148,11,4,Portal Web,No,Sí,1489.2,2024-02-07
PRJ-00892,69177.24,185,1,7,Portal Web,No,No,1751.7,2024-02-07
PRJ-00893,67266.49,301,12,4,E-commerce,No,Sí,1702.3,2024-02-07
PRJ-00894,34788.76,204,9,9,Sistema SaaS,No,No,1220.3,2024-02-07
PRJ-00895,55106.39,133,8,2,App Móvil,Sí,No,1270.1,2024-02-07
PRJ-00896,20373.82,121,9,6,Sistema SaaS,No,Sí,786.8,2024-02-07
PRJ-00897,26986.08,215,14,7,Portal Web,No,No,1042.1,2024-02-07
PRJ-00898,72225.19,312,6,4,Portal Web,No,No,1720.0,2024-02-07
PRJ-00899,5975.14,210,3,6,E-commerce,Sí,No,433.3,2024-02-07
PRJ-00900,11413.14,199,2,7,E-commerce,Sí,Sí,588.6,2024-02-07
PRJ-00901,20591.47,216,9,4,Sistema SaaS,Sí,Sí,698.4,2024-02-07
PRJ-00902,6989.92,204,13,8,E-commerce,Sí,Sí,653.2,2024-02-07
PRJ-00903,18607.66,251,14,9,App Móvil,Sí,No,933.7,2024-02-07
PRJ-00904,48728.12,262,2,1,App Móvil,Sí,Sí,1054.2,2024-02-07
PRJ-00905,36606.84,191,8,7,E-commerce,No,Sí,1168.1,2024-02-07
PRJ-00906,71950.38,163,4,9,App Móvil,No,Sí,1909.7,2024-02-07
PRJ-00907,66308.27,253,12,5,App Móvil,No,No,1664.7,2024-02-07
PRJ-00908,30636.3,182,14,2,Sistema SaaS,Sí,No,841.6,2024-02-07
PRJ-00909,24456.76,62,2,6,App Móvil,No,Sí,810.7,2024-02-07
PRJ-00910,33476.93,84,14,7,Portal Web,No,Sí,1157.0,2024-02-07
PRJ-00911,49272.12,36,4,2,Portal Web,Sí,Sí,1128.8,2024-02-07
PRJ-00912,25104.77,273,1,2,Sistema SaaS,No,No,608.9,2024-02-07
PRJ-00913,51811.17,342,10,1,E-commerce,Sí,Sí,1245.0,2024-02-08
PRJ-00914,35705.87,155,3,4,Sistema SaaS,No,No,919.0,2024-02-08
PRJ-00915,46403.54,41,9,7,E-commerce,Sí,No,1379.0,2024-02-08
PRJ-00916,37709.49,45,1,9,E-commerce,Sí,No,1177.0,2024-02-08
PRJ-00917,27084.93,237,1,3,E-commerce,Sí,Sí,648.7,2024-02-08
PRJ-00918,76134.0,72,11,7,E-commerce,No,Sí,1949.1,2024-02-08
PRJ-00919,62270.43,164,7,7,E-commerce,No,No,1629.2,2024-02-08
PRJ-00920,15508.49,257,0,7,Sistema SaaS,Sí,No,652.5,2024-02-08
PRJ-00921,70135.1,140,13,2,E-commerce,Sí,No,1679.4,2024-02-08
PRJ-00922,41557.34,336,6,6,App Móvil,No,No,1182.0,2024-02-08
PRJ-00923,72091.42,189,4,2,App Móvil,No,Sí,1566.8,2024-02-08
PRJ-00924,64989.14,360,14,6,E-commerce,Sí,Sí,1715.0,2024-02-08
PRJ-00925,36891.01,293,10,3,App Móvil,No,No,1021.3,2024-02-08
PRJ-00926,6685.2,254,7,2,Portal Web,No,No,275.6,2024-02-08
PRJ-00927,25150.8,246,0,6,Sistema SaaS,No,No,770.4,2024-02-08
PRJ-00928,45622.57,74,10,2,Sistema SaaS,Sí,Sí,1181.6,2024-02-08
PRJ-00929,52510.87,243,6,5,E-commerce,Sí,No,1334.2,2024-02-08
PRJ-00930,24341.58,88,4,2,E-commerce,No,Sí,593.0,2024-02-08
PRJ-00931,15451.71,161,3,3,Portal Web,Sí,No,435.9,2024-02-08
PRJ-00932,67619.77,133,6,3,E-commerce,No,Sí,1619.5,2024-02-08
PRJ-00933,78830.16,224,9,6,App Móvil,No,Sí,1963.3,2024-02-08
PRJ-00934,44426.76,186,14,6,Portal Web,Sí,No,1304.8,2024-02-08
PRJ-00935,17875.95,127,1,3,App Móvil,Sí,Sí,499.8,2024-02-08
PRJ-00936,25423.05,255,11,3,Sistema SaaS,Sí,Sí,758.9,2024-02-08
PRJ-00937,6379.3,234,14,1,App Móvil,No,Sí,294.0,2024-02-09
PRJ-00938,73572.41,108,0,7,Sistema SaaS,No,Sí,1806.2,2024-02-09
PRJ-00939,13831.33,153,0,8,App Móvil,Sí,No,637.5,2024-02-09
PRJ-00940,48238.74,247,10,2,Sistema SaaS,Sí,No,1192.4,2024-02-09
PRJ-00941,25554.14,33,11,4,E-commerce,Sí,No,823.2,2024-02-09
PRJ-00942,46563.35,119,0,7,App Móvil,No,No,1249.5,2024-02-09
PRJ-00943,53856.53,133,14,8,Sistema SaaS,No,No,1549.3,2024-02-09
PRJ-00944,67230.64,148,11,1,App Móvil,No,Sí,1544.3,2024-02-09
PRJ-00945,20481.6,162,4,4,Portal Web,Sí,Sí,610.4,2024-02-09
PRJ-00946,5824.69,341,9,6,E-commerce,Sí,Sí,473.7,2024-02-09
PRJ-00947,15266.42,125,6,3,Sistema SaaS,No,Sí,499.1,2024-02-09
PRJ-00948,72501.4,360,1,5,Portal Web,Sí,No,1635.6,2024-02-09
PRJ-00949,70541.76,172,9,9,App Móvil,Sí,No,1909.3,2024-02-09
PRJ-00950,49805.98,317,7,3,Portal Web,Sí,Sí,1198.8,2024-02-09
PRJ-00951,50038.76,57,3,5,App Móvil,Sí,No,1252.3,2024-02-09
PRJ-00952,54877.75,307,11,8,E-commerce,No,Sí,1547.0,2024-02-09
PRJ-00953,18152.85,262,2,6,Portal Web,Sí,Sí,680.2,2024-02-09
PRJ-00954,73580.9,46,9,4,E-commerce,No,No,1769.6,2024-02-09
PRJ-00955,36407.79,88,10,8,Sistema SaaS,No,No,1186.6,2024-02-09
PRJ-00956,33735.39,119,7,3,App Móvil,Sí,No,879.2,2024-02-09
PRJ-00957,43918.83,228,1,3,App Móvil,No,No,1046.3,2024-02-09
